target,kepid,tce_plnt_num,label,period,epoch,duration_hours,original_label
KIC_7700578,7700578,2,0,1.5071,132.85,2.5,AFP
KIC_7700590,7700590,1,0,1.50712,132.085,3.823,AFP
KIC_7700622,7700622,1,1,35.5812,153.478,4.226,PC
KIC_7700871,7700871,1,0,2.58983,133.884,2.472,AFP
KIC_7741837,7741837,1,0,4.12809,133.945,8.525,AFP
KIC_7741837,7741837,2,0,4.1286,132.584,4.92,AFP
KIC_7741837,7741837,3,0,4.13006,135.045,5.756,AFP
KIC_7765585,7765585,1,0,0.666521,131.673,2.162,AFP
KIC_7765585,7765585,2,0,4.26693,135.777,7.192,NTP
KIC_7765585,7765585,3,0,0.666546,131.963,2.657,AFP
KIC_7778437,7778437,1,1,5.01423,133.175,4.618,PC
KIC_7778621,7778621,1,1,7.28169,137.302,1.478,PC
KIC_7778767,7778767,1,1,13.0314,144.111,4.312,PC
KIC_7344999,7344999,2,0,0.706231,131.784,1.715,AFP
KIC_7345248,7345248,1,1,5.6649,136.34,4.103,PC
KIC_7366258,7366258,3,1,5.90224,136.783,2.87,PC
KIC_7366258,7366258,4,1,2.38296,132.694,2.143,PC
KIC_7367431,7367431,1,0,1.15211,132.565,4.0,AFP
KIC_7383764,7383764,3,0,2.45723,132.36,6.535,AFP
KIC_7385387,7385387,1,0,1.6554,133.161,3.692,AFP
KIC_7434875,7434875,1,1,9.43946,139.428,2.899,PC
KIC_7434875,7434875,2,1,20.4819,137.722,2.937,PC
KIC_7434875,7434875,3,1,3.33612,131.982,2.295,PC
KIC_7457355,7457355,1,0,1.26713,132.373,3.319,AFP
KIC_7457355,7457355,2,0,1.2673,132.095,1.62,AFP
KIC_7458050,7458050,1,0,0.651815,132.078,2.463,NTP
KIC_7499407,7499407,1,0,0.885838,132.252,3.17,AFP
KIC_7499407,7499407,2,0,0.885796,131.646,2.924,AFP
KIC_7499407,7499407,3,0,0.885838,131.957,3.0,AFP
KIC_7529266,7529266,1,1,8.60015,134.642,9.014,PC
KIC_7530196,7530196,1,0,459.246,260.378,3.154,NTP
KIC_8621348,8621348,1,0,11.3445,138.805,3.872,AFP
KIC_8621348,8621348,2,0,11.3442,132.557,2.457,AFP
KIC_8621353,8621353,1,0,11.3443,138.812,6.14,AFP
KIC_8644288,8644288,2,1,7.64156,135.409,3.433,PC
KIC_8644288,8644288,3,1,3.50472,133.509,2.064,PC
KIC_8644365,8644365,1,1,19.9159,139.371,5.909,PC
KIC_8644365,8644365,2,1,10.5484,139.06,1.418,PC
KIC_8653563,8653563,1,0,1.1037,131.767,3.749,AFP
KIC_8653563,8653563,2,0,1.10382,132.187,2.15,AFP
KIC_8653675,8653675,1,0,1.75721,132.64,5.614,AFP
KIC_8692861,8692861,2,1,242.469,150.858,13.15,PC
KIC_8711555,8711555,1,0,3.42152,134.472,10.15,NTP
KIC_8711794,8711794,1,1,8.98101,136.65,1.864,PC
KIC_8745553,8745553,1,1,62.1348,154.045,10.58,PC
KIC_8745924,8745924,1,0,3.187,132.064,3.807,AFP
KIC_8745924,8745924,2,0,3.18772,132.605,10.53,AFP
KIC_8746295,8746295,1,0,6.85572,136.018,2.3,AFP
KIC_8758366,8758366,1,0,2.38896,133.65,3.613,NTP
KIC_8758366,8758366,2,0,0.662483,131.656,2.026,NTP
KIC_8759145,8759145,1,0,0.663882,131.6,1.966,AFP
KIC_8782805,8782805,1,0,2.6175,132.869,2.832,AFP
KIC_8782805,8782805,2,0,2.61786,132.156,3.512,AFP
KIC_8782821,8782821,1,0,0.950926,131.999,3.557,AFP
KIC_8822216,8822216,1,1,6.99692,133.933,2.772,PC
KIC_8822216,8822216,2,1,151.865,143.311,8.785,PC
KIC_8822366,8822366,1,1,30.864,132.016,8.799,PC
KIC_8822421,8822421,1,1,1.64531,132.13,1.813,PC
KIC_8841894,8841894,1,0,2.397,132.263,3.512,AFP
KIC_8495415,8495415,1,0,2.23716,133.687,1.503,AFP
KIC_8495415,8495415,2,1,11.0851,133.334,1.643,PC
KIC_8516686,8516686,2,0,0.623285,132.0,2.017,AFP
KIC_8517378,8517378,1,0,0.86917,132.253,3.52,NTP
KIC_8544992,8544992,2,1,13.2973,140.941,3.56,PC
KIC_8544996,8544996,1,1,4.08228,132.897,3.281,PC
KIC_8546542,8546542,1,1,7.40987,138.181,1.094,PC
KIC_8560285,8560285,1,0,85.3409,215.53,10.61,AFP
KIC_8560285,8560285,2,0,85.3413,182.608,9.309,AFP
KIC_8560475,8560475,1,0,7.41506,133.309,1.559,AFP
KIC_8573774,8573774,1,0,0.641603,131.702,1.91,NTP
KIC_8573774,8573774,2,0,0.692183,132.071,1.372,AFP
KIC_8573774,8573774,3,0,0.692184,131.873,1.439,AFP
KIC_8573774,8573774,4,0,0.692187,131.677,1.5,AFP
KIC_8589731,8589731,1,0,4.46974,133.011,5.424,AFP
KIC_8589754,8589754,1,0,4.46973,133.009,4.5,AFP
KIC_8590149,8590149,1,1,19.2397,138.748,2.532,PC
KIC_8621353,8621353,2,0,11.3444,132.538,3.458,AFP
KIC_8622268,8622268,1,0,4.66808,132.225,13.16,NTP
KIC_8622268,8622268,2,0,9.33663,137.832,17.85,AFP
KIC_8622268,8622268,3,0,9.33627,140.429,12.44,AFP
KIC_8644545,8644545,1,1,295.958,138.928,4.373,PC
KIC_8644911,8644911,1,1,120.942,246.223,9.182,PC
KIC_8645191,8645191,1,0,0.689165,131.698,0.5609,AFP
KIC_8653675,8653675,2,0,1.7572,131.791,5.713,AFP
KIC_8654122,8654122,1,0,3.90631,135.38,7.622,AFP
KIC_8654122,8654122,2,0,3.90637,132.777,7.884,AFP
KIC_8654122,8654122,3,0,3.90694,133.939,14.78,AFP
KIC_8693545,8693545,1,0,0.981154,132.147,2.334,AFP
KIC_8693545,8693545,2,0,0.980884,132.031,2.133,AFP
KIC_8693545,8693545,3,0,0.980933,131.735,2.366,AFP
KIC_8694197,8694197,1,0,1.99723,133.414,6.461,NTP
KIC_8713594,8713594,2,0,2.49141,133.728,9.0,AFP
KIC_8746310,8746310,1,0,6.85562,136.022,3.025,AFP
KIC_8746310,8746310,2,0,6.85563,132.595,2.921,AFP
KIC_8747222,8747222,1,0,1.66748,133.179,1.449,AFP
KIC_8759145,8759145,2,0,0.663746,132.134,1.992,AFP
KIC_8760040,8760040,1,1,18.2207,141.374,5.216,PC
KIC_8760040,8760040,2,1,7.35114,133.63,3.21,PC
KIC_8760135,8760135,1,0,184.644,151.989,12.0,AFP
KIC_8760135,8760135,2,0,184.644,214.877,12.0,AFP
KIC_8782821,8782821,2,0,0.950879,131.799,3.55,AFP
KIC_8783270,8783270,1,0,0.630228,131.911,1.834,AFP
KIC_8783270,8783270,2,0,0.630228,132.122,1.985,AFP
KIC_8783270,8783270,3,0,0.630237,131.697,2.0,AFP
KIC_8822585,8822585,1,0,1.62752,131.947,1.929,NTP
KIC_8822585,8822585,2,0,3.25519,132.949,8.394,AFP
KIC_8822585,8822585,3,0,3.25507,134.404,8.141,AFP
KIC_8823397,8823397,1,0,1.5065,132.995,2.5,AFP
KIC_8480263,8480263,2,0,5.25323,135.251,15.08,AFP
KIC_8480263,8480263,3,0,5.2539,133.45,15.03,AFP
KIC_8480285,8480285,1,1,29.6663,159.704,8.474,PC
KIC_8480285,8480285,2,1,16.2255,144.026,6.351,PC
KIC_8496367,8496367,1,0,3.51934,132.212,6.228,AFP
KIC_8496367,8496367,2,0,1.17309,132.679,3.237,NTP
KIC_8496367,8496367,3,0,3.5191,133.301,5.785,AFP
KIC_8517859,8517859,1,0,0.523588,131.792,2.0,AFP
KIC_8517859,8517859,2,0,0.523586,131.535,1.646,AFP
KIC_8518426,8518426,1,0,2.17203,133.189,5.791,AFP
KIC_8546937,8546937,1,0,0.74239,131.864,2.001,AFP
KIC_8546937,8546937,2,0,0.742372,131.527,2.541,AFP
KIC_8547140,8547140,1,1,11.4193,137.668,3.948,PC
KIC_8547366,8547366,1,0,0.60882,131.751,1.917,NTP
KIC_8560804,8560804,1,0,31.9735,133.861,9.835,AFP
KIC_8560804,8560804,2,0,31.9704,150.683,7.625,AFP
KIC_8560840,8560840,1,0,31.9736,133.863,12.49,AFP
KIC_8560840,8560840,2,0,31.9735,150.594,12.33,AFP
KIC_8574270,8574270,1,0,15.1202,139.697,3.504,AFP
KIC_8574270,8574270,2,0,15.1202,134.324,4.335,AFP
KIC_8590780,8590780,1,0,4.32698,132.185,3.5,AFP
KIC_8590780,8590780,2,0,4.32694,131.967,15.0,AFP
KIC_8591109,8591109,1,0,2.76894,133.161,4.652,AFP
KIC_8623953,8623953,1,0,0.639994,131.634,2.895,AFP
KIC_8623953,8623953,2,0,0.640039,131.936,2.107,AFP
KIC_8624143,8624143,1,0,1.37786,131.974,2.108,NTP
KIC_8624520,8624520,1,1,10.2406,131.669,1.084,PC
KIC_8645191,8645191,2,0,0.68918,132.149,0.9713,AFP
KIC_8645191,8645191,3,0,0.689195,131.911,1.03,AFP
KIC_8645806,8645806,1,0,3.24119,133.954,9.581,AFP
KIC_8645806,8645806,2,0,3.24059,132.505,10.37,AFP
KIC_8654540,8654540,1,0,1.2243,132.544,3.525,AFP
KIC_8654540,8654540,2,0,1.22436,131.883,4.783,AFP
KIC_8694309,8694309,1,0,0.827341,131.93,2.07,AFP
KIC_8713594,8713594,3,0,2.49156,132.435,8.896,AFP
KIC_8713828,8713828,1,0,2.50985,132.112,3.253,NTP
KIC_8747357,8747357,1,0,1.40766,131.972,7.744,NTP
KIC_8747865,8747865,1,0,1.21123,132.493,4.445,AFP
KIC_8760767,8760767,1,0,0.500172,131.955,1.625,AFP
KIC_8760767,8760767,2,0,0.500097,131.771,1.491,AFP
KIC_8801316,8801316,1,1,3.93761,135.289,4.782,PC
KIC_8801343,8801343,1,0,2.73987,131.811,3.943,AFP
KIC_8801343,8801343,3,0,2.74002,133.574,3.817,AFP
KIC_8823397,8823397,2,0,1.5065,132.24,2.5,AFP
KIC_8823426,8823426,1,0,1.50647,133.003,2.295,AFP
KIC_8823833,8823833,1,0,1.50646,133.005,2.914,AFP
KIC_8823868,8823868,1,0,23.8762,155.008,9.723,AFP
KIC_8480582,8480582,1,1,18.5013,149.167,3.172,PC
KIC_8480642,8480642,1,1,31.5912,162.501,2.572,PC
KIC_8481000,8481000,1,0,6.55175,131.83,10.7,AFP
KIC_8499639,8499639,1,0,2.03298,131.987,3.402,NTP
KIC_8518426,8518426,2,0,2.17213,132.239,6.375,AFP
KIC_8519253,8519253,1,0,5.93821,136.528,2.407,AFP
KIC_8519253,8519253,2,0,5.93827,133.554,1.799,AFP
KIC_8520426,8520426,1,0,0.810047,131.871,2.333,AFP
KIC_8547429,8547429,1,1,11.6601,140.632,4.44,PC
KIC_8552202,8552202,1,1,3.88663,134.763,3.064,PC
KIC_8552365,8552365,1,0,439.842,352.222,7.946,NTP
KIC_8552498,8552498,1,0,1.06192,131.729,1.377,AFP
KIC_8560867,8560867,1,0,0.643957,132.119,1.951,AFP
KIC_8574840,8574840,1,0,1.47595,131.605,2.767,NTP
KIC_8574840,8574840,2,0,0.737926,132.005,3.04,NTP
KIC_8578742,8578742,1,0,0.979372,132.436,3.461,AFP
KIC_8578742,8578742,2,0,0.979414,131.836,4.647,AFP
KIC_8591109,8591109,3,0,2.76954,131.705,8.427,AFP
KIC_8591173,8591173,1,1,12.2885,141.621,3.059,PC
KIC_8591404,8591404,1,0,2.53613,131.562,8.378,NTP
KIC_8625632,8625632,1,0,359.665,445.864,9.0,NTP
KIC_8645874,8645874,1,0,0.608864,131.909,1.866,AFP
KIC_8645874,8645874,2,0,1.21766,132.703,2.786,AFP
KIC_8645874,8645874,3,0,1.21768,132.252,1.877,AFP
KIC_8645874,8645874,4,0,0.608856,131.763,2.0,AFP
KIC_8654790,8654790,1,0,2.09163,132.243,4.808,AFP
KIC_8654790,8654790,2,0,2.09156,132.867,5.043,AFP
KIC_8655354,8655354,1,0,6.71972,133.038,2.213,AFP
KIC_8695311,8695311,1,1,31.0255,158.574,5.357,PC
KIC_8714856,8714856,1,0,0.802562,131.867,2.871,NTP
KIC_8715392,8715392,1,0,1.25402,132.482,4.252,AFP
KIC_8715392,8715392,2,0,1.2538,131.551,4.206,AFP
KIC_8747865,8747865,2,0,1.20695,132.452,1.975,AFP
KIC_8747865,8747865,3,0,1.20934,132.514,4.458,AFP
KIC_8747904,8747904,1,0,0.530964,131.739,1.656,AFP
KIC_8748251,8748251,1,0,0.996897,132.214,2.705,AFP
KIC_8765560,8765560,1,1,47.1097,144.132,4.407,PC
KIC_8766222,8766222,1,0,5.29727,135.576,3.366,AFP
KIC_8766285,8766285,1,0,5.29759,135.565,13.37,AFP
KIC_8802165,8802165,1,1,17.4212,131.983,5.033,PC
KIC_8802693,8802693,1,1,26.4104,149.395,3.028,PC
KIC_8803757,8803757,1,1,3.59447,132.368,2.582,PC
KIC_8823868,8823868,2,0,23.8761,143.07,9.396,AFP
KIC_8823893,8823893,1,0,1.50642,133.04,2.697,AFP
KIC_8823893,8823893,2,0,3.69803,135.13,10.03,NTP
KIC_8481000,8481000,2,0,6.55107,134.845,11.06,AFP
KIC_8481006,8481006,1,0,2.5336,132.544,6.075,AFP
KIC_8481006,8481006,2,0,2.53359,133.016,3.072,AFP
KIC_8481129,8481129,1,1,16.3013,133.792,4.178,PC
KIC_8499900,8499900,1,0,1.00955,131.621,2.662,NTP
KIC_8500899,8500899,1,0,0.960386,132.171,1.989,AFP
KIC_8500899,8500899,2,0,0.960376,131.539,3.373,AFP
KIC_8520426,8520426,2,0,0.810038,132.279,3.879,AFP
KIC_8520433,8520433,1,0,0.791431,131.627,2.661,AFP
KIC_8520433,8520433,2,0,0.791403,132.028,3.004,AFP
KIC_8520436,8520436,1,0,2.3484,132.412,7.468,AFP
KIC_8552498,8552498,2,0,1.06194,132.381,1.443,AFP
KIC_8552500,8552500,1,0,0.530959,131.738,1.397,AFP
KIC_8560867,8560867,2,0,0.64396,131.793,1.533,AFP
KIC_8560867,8560867,3,0,0.532383,131.763,2.0,NTP
KIC_8560921,8560921,1,0,438.713,154.927,11.46,NTP
KIC_8560940,8560940,1,0,31.9731,133.84,8.763,AFP
KIC_8560996,8560996,1,0,0.510371,132.006,1.607,AFP
KIC_8578780,8578780,1,1,13.5906,133.07,3.875,PC
KIC_8579615,8579615,2,0,0.749593,131.52,2.053,AFP
KIC_8591693,8591693,1,1,29.4556,154.174,3.525,PC
KIC_8604993,8604993,1,0,6.57042,134.019,4.434,AFP
KIC_8625732,8625732,1,0,31.9721,133.865,12.13,AFP
KIC_8625813,8625813,1,0,45.3967,136.948,3.857,AFP
KIC_8625821,8625821,1,0,45.3966,136.944,3.172,AFP
KIC_8625821,8625821,2,0,45.3966,155.291,1.884,AFP
KIC_8646235,8646235,1,0,1.20884,131.53,5.447,AFP
KIC_8655354,8655354,2,0,6.71966,136.402,2.208,AFP
KIC_8655458,8655458,1,0,1.59416,132.635,3.861,AFP
KIC_8655712,8655712,1,0,0.79105,132.323,2.466,AFP
KIC_8655712,8655712,2,0,0.791066,131.887,3.632,AFP
KIC_8695779,8695779,1,0,10.2389,132.723,3.431,AFP
KIC_8695779,8695779,2,0,10.2389,137.636,4.873,AFP
KIC_8700506,8700506,1,0,43.7982,172.593,5.0,AFP
KIC_8715589,8715589,1,0,7.62191,138.663,1.915,AFP
KIC_8716028,8716028,1,0,1.75246,132.756,5.315,AFP
KIC_8716028,8716028,2,0,1.75249,131.528,3.76,AFP
KIC_8748251,8748251,2,0,0.99594,131.536,2.968,AFP
KIC_8748670,8748670,1,0,4.23144,135.589,14.56,AFP
KIC_8766619,8766619,1,0,1.18379,131.649,2.6,AFP
KIC_8766619,8766619,3,0,1.18383,132.299,2.491,AFP
KIC_8803940,8803940,1,0,3.50544,132.04,10.11,NTP
KIC_8804261,8804261,1,0,582.357,426.296,8.643,NTP
KIC_8804283,8804283,1,1,22.7902,138.686,5.056,PC
KIC_8804283,8804283,2,1,13.2609,139.093,4.376,PC
KIC_8824737,8824737,1,1,12.9024,139.146,2.51,PC
KIC_8826007,8826007,1,1,54.5091,140.83,4.683,PC
KIC_8487242,8487242,1,0,521.441,352.455,12.65,NTP
KIC_8487645,8487645,1,0,0.53092,131.777,0.9521,AFP
KIC_8487748,8487748,1,0,1.06195,131.72,1.522,AFP
KIC_8487805,8487805,1,0,0.53094,131.764,1.676,AFP
KIC_8500899,8500899,3,0,0.960344,131.892,1.892,AFP
KIC_8505554,8505554,1,0,2.85298,132.689,10.13,AFP
KIC_8520436,8520436,2,0,2.34826,133.05,6.578,AFP
KIC_8520456,8520456,1,0,2.09311,131.877,11.45,NTP
KIC_8552540,8552540,2,0,1.06263,132.161,1.492,AFP
KIC_8552540,8552540,3,0,1.06091,131.688,2.5,AFP
KIC_8552565,8552565,1,0,1.06194,131.726,1.383,AFP
KIC_8552583,8552583,1,0,1.06192,131.728,1.513,AFP
KIC_8552587,8552587,1,0,1.06192,131.73,1.414,AFP
KIC_8560996,8560996,2,0,0.510371,131.725,1.663,AFP
KIC_8561063,8561063,1,1,1.21376,131.647,0.8415,PC
KIC_8561063,8561063,2,1,1.86511,131.928,0.6841,PC
KIC_8561192,8561192,1,0,2.7426,132.693,6.0,AFP
KIC_8579615,8579615,3,0,0.749622,132.013,1.952,AFP
KIC_8579615,8579615,4,0,0.749518,131.835,2.397,AFP
KIC_8579684,8579684,1,0,2.08871,131.845,6.036,NTP
KIC_8579684,8579684,2,0,4.18291,131.571,14.27,NTP
KIC_8604993,8604993,2,0,6.57043,137.35,4.227,AFP
KIC_8605074,8605074,1,0,37.6017,157.112,8.315,AFP
KIC_8605074,8605074,2,0,37.6018,135.123,9.716,AFP
KIC_8625925,8625925,1,1,6.52121,136.584,2.88,PC
KIC_8626219,8626219,1,0,0.66636,131.969,1.458,AFP
KIC_8626219,8626219,2,0,0.666361,132.137,1.47,AFP
KIC_8626219,8626219,3,0,0.666368,131.808,1.491,AFP
KIC_8626219,8626219,4,0,0.666371,131.636,1.5,AFP
KIC_8646235,8646235,3,0,1.2075,131.685,1.867,AFP
KIC_8646425,8646425,1,0,1.28957,131.713,3.408,AFP
KIC_8646425,8646425,2,0,1.28961,132.084,3.982,AFP
KIC_8656375,8656375,1,0,0.81776,132.042,1.762,AFP
KIC_8656375,8656375,2,0,0.817765,131.865,1.533,AFP
KIC_8656391,8656391,1,0,505.796,401.097,8.559,NTP
KIC_8668810,8668810,1,0,313.09,424.716,9.0,AFP
KIC_8700506,8700506,2,0,43.8039,158.746,9.0,AFP
KIC_8700506,8700506,3,0,43.7958,158.221,5.0,AFP
KIC_8700529,8700529,1,0,459.278,260.279,3.915,NTP
KIC_8700537,8700537,1,0,43.7943,158.974,9.949,AFP
KIC_8700537,8700537,2,0,43.798,172.594,6.124,AFP
KIC_8716028,8716028,3,0,1.75231,132.226,6.668,AFP
KIC_8717065,8717065,1,0,0.717249,131.691,2.263,AFP
KIC_8717065,8717065,2,0,0.717323,132.149,2.184,AFP
KIC_8717065,8717065,3,0,0.717266,131.917,2.164,AFP
KIC_8748670,8748670,2,0,4.23246,133.327,8.51,AFP
KIC_8750043,8750043,1,1,2.29505,132.689,1.681,PC
KIC_8766650,8766650,1,1,12.4393,136.379,3.042,PC
KIC_8766808,8766808,1,0,1.00815,132.138,2.653,NTP
KIC_8804397,8804397,1,1,60.0853,153.257,6.957,PC
KIC_8804455,8804455,1,0,2.39263,133.786,1.413,AFP
KIC_8804455,8804455,2,1,7.59664,131.956,3.615,PC
KIC_8826102,8826102,1,0,1.37139,132.62,2.34,NTP
KIC_8826168,8826168,1,1,11.5511,134.905,3.385,PC
KIC_8826317,8826317,1,0,0.879058,131.963,2.934,AFP
KIC_8826317,8826317,2,0,0.879085,131.531,3.048,AFP
KIC_8487838,8487838,1,0,0.530925,131.755,2.189,AFP
KIC_8488717,8488717,1,0,3.25438,134.603,7.068,AFP
KIC_8488717,8488717,2,0,3.25431,132.342,8.845,AFP
KIC_8488876,8488876,1,0,5.80188,136.982,4.176,AFP
KIC_8505554,8505554,2,0,2.85256,131.62,3.747,AFP
KIC_8505670,8505670,1,1,10.8485,139.26,3.017,PC
KIC_8505670,8505670,2,1,6.66834,137.438,1.949,PC
KIC_8521059,8521059,1,0,0.535584,131.802,0.8858,AFP
KIC_8521098,8521098,1,0,0.976147,132.179,2.36,NTP
KIC_8521128,8521128,1,0,1.17166,132.071,2.305,AFP
KIC_8521128,8521128,2,0,1.17161,131.759,3.717,AFP
KIC_8552607,8552607,1,0,1.06194,131.722,1.417,AFP
KIC_8552719,8552719,1,1,88.4067,176.274,12.53,PC
KIC_8552719,8552719,2,1,9.10966,133.067,5.376,PC
KIC_8561231,8561231,1,1,28.6852,159.877,5.834,PC
KIC_8564587,8564587,1,1,5.72933,132.829,1.076,PC
KIC_8564587,8564587,2,1,11.6091,133.993,1.883,PC
KIC_8564674,8564674,1,1,5.92977,135.491,2.465,PC
KIC_8580028,8580028,2,0,3.71782,134.204,5.262,AFP
KIC_8580028,8580028,3,0,3.71759,131.611,6.008,AFP
KIC_8608260,8608260,1,0,0.805393,131.747,1.193,AFP
KIC_8608260,8608260,2,0,0.804615,131.83,2.533,AFP
KIC_8608260,8608260,3,0,0.804642,132.189,3.51,AFP
KIC_8626325,8626325,1,1,16.449,145.753,6.883,PC
KIC_8628665,8628665,1,1,10.2857,141.206,2.845,PC
KIC_8628758,8628758,1,1,14.3746,138.201,4.806,PC
KIC_8628758,8628758,2,1,9.65195,132.155,4.238,PC
KIC_8647299,8647299,1,0,0.687883,132.021,2.342,AFP
KIC_8668810,8668810,2,0,313.092,344.225,12.24,AFP
KIC_8669092,8669092,1,0,0.997727,132.452,2.997,AFP
KIC_8669092,8669092,2,0,0.996071,132.007,3.014,AFP
KIC_8672910,8672910,1,1,39.6432,166.954,6.564,PC
KIC_8700558,8700558,1,0,4.79182,133.012,1.868,AFP
KIC_8700558,8700558,2,0,4.79181,135.18,2.058,AFP
KIC_8700771,8700771,1,1,8.09218,138.048,5.232,PC
KIC_8717374,8717374,1,0,1.02047,132.485,3.482,NTP
KIC_8718273,8718273,1,0,3.47953,133.385,3.762,AFP
KIC_8750446,8750446,1,0,3.09757,133.999,10.42,AFP
KIC_8750446,8750446,2,0,3.09655,132.648,10.04,AFP
KIC_8771498,8771498,2,0,0.808543,131.803,2.716,NTP
KIC_8771498,8771498,3,0,1.61722,132.965,5.0,NTP
KIC_8773015,8773015,1,1,15.6048,132.001,4.537,PC
KIC_8804845,8804845,1,1,5.42585,135.868,2.624,PC
KIC_8804845,8804845,2,1,0.762128,131.622,1.181,PC
KIC_8805348,8805348,1,1,29.9073,145.385,4.816,PC
KIC_8826718,8826718,1,0,0.614317,131.527,1.19,AFP
KIC_8826718,8826718,2,0,0.614265,131.842,1.166,AFP
KIC_8826878,8826878,1,1,5.1545,135.556,3.333,PC
KIC_8488876,8488876,2,0,5.80189,134.586,2.967,AFP
KIC_8488876,8488876,3,0,5.8023,136.448,12.34,AFP
KIC_8488876,8488876,4,0,5.80193,137.416,8.113,AFP
KIC_8488878,8488878,1,0,5.80188,136.982,4.048,AFP
KIC_8505920,8505920,1,1,42.4276,156.158,5.794,PC
KIC_8505920,8505920,2,1,198.681,270.666,8.283,PC
KIC_8506388,8506388,1,0,0.717577,131.975,1.997,AFP
KIC_8523595,8523595,2,0,2.04988,132.742,4.577,AFP
KIC_8552719,8552719,3,0,1.54623,132.485,5.543,AFP
KIC_8552907,8552907,1,0,0.788594,132.182,2.709,AFP
KIC_8552907,8552907,2,0,0.788637,131.759,2.505,AFP
KIC_8564674,8564674,2,1,12.2476,138.221,3.35,PC
KIC_8564695,8564695,1,0,0.847721,131.776,3.323,NTP
KIC_8564976,8564976,1,0,152.826,197.413,22.55,AFP
KIC_8565229,8565229,1,0,0.602543,131.622,1.694,NTP
KIC_8580028,8580028,4,0,3.71766,132.694,6.582,AFP
KIC_8580228,8580228,1,0,1.03075,132.381,2.492,AFP
KIC_8580228,8580228,2,0,1.03074,131.87,2.851,AFP
KIC_8609193,8609193,1,0,1.98955,132.844,7.404,AFP
KIC_8609193,8609193,2,0,1.98998,132.466,6.78,AFP
KIC_8609450,8609450,1,1,44.3472,161.318,6.466,PC
KIC_8628761,8628761,1,1,6.30417,137.312,2.266,PC
KIC_8628973,8628973,1,1,3.31494,131.535,1.693,PC
KIC_8630254,8630254,1,0,0.502828,131.697,1.328,AFP
KIC_8647299,8647299,2,0,0.687925,131.845,1.992,AFP
KIC_8647299,8647299,3,0,0.68793,131.661,1.45,AFP
KIC_8647753,8647753,1,0,1.18113,132.464,1.115,AFP
KIC_8647753,8647753,2,0,1.18074,131.945,2.784,AFP
KIC_8676148,8676148,1,1,28.6256,158.114,4.602,PC
KIC_8677034,8677034,1,0,1.255,131.882,3.585,NTP
KIC_8677034,8677034,2,0,4.14723,134.35,12.49,NTP
KIC_8700895,8700895,1,1,5.68252,131.669,3.799,PC
KIC_8701099,8701099,1,0,5.77371,134.817,8.411,AFP
KIC_8701099,8701099,2,0,5.77325,131.521,12.0,AFP
KIC_8701099,8701099,3,0,2.88691,133.381,6.995,NTP
KIC_8701124,8701124,1,0,4.72297,136.203,12.32,AFP
KIC_8718465,8718465,1,0,1.24297,132.154,3.881,NTP
KIC_8718678,8718678,1,0,0.793091,131.782,3.231,AFP
KIC_8718678,8718678,2,0,0.793108,132.146,3.124,AFP
KIC_8719324,8719324,1,0,10.2327,139.584,1.547,AFP
KIC_8751056,8751056,1,0,3.96407,133.436,8.988,AFP
KIC_8751056,8751056,2,0,3.96368,132.167,12.85,AFP
KIC_8751056,8751056,3,0,3.9642,134.688,11.11,AFP
KIC_8751770,8751770,1,0,4.49363,133.231,14.12,NTP
KIC_8773445,8773445,1,0,3.66066,133.495,5.11,AFP
KIC_8773445,8773445,2,0,3.66088,132.809,2.728,AFP
KIC_8806072,8806072,1,1,40.0587,169.912,5.265,PC
KIC_8806123,8806123,1,1,49.4114,148.826,5.268,PC
KIC_8806123,8806123,2,1,36.8567,138.91,7.498,PC
KIC_8806985,8806985,1,1,7.53735,135.809,3.938,PC
KIC_8827407,8827407,1,0,1.02143,132.62,2.381,AFP
KIC_8827407,8827407,2,0,1.02152,132.039,3.903,AFP
KIC_8827505,8827505,1,0,442.225,528.08,8.99,NTP
KIC_8490255,8490255,1,0,2.22228,133.386,3.933,AFP
KIC_8490255,8490255,2,0,2.22228,132.521,3.339,AFP
KIC_8506388,8506388,2,0,0.717564,131.761,2.215,AFP
KIC_8506388,8506388,3,0,0.717577,131.511,2.48,AFP
KIC_8506766,8506766,1,1,48.9379,140.767,6.568,PC
KIC_8523595,8523595,3,0,2.04998,133.398,7.5,AFP
KIC_8523871,8523871,1,0,0.72166,131.66,2.457,AFP
KIC_8523871,8523871,2,0,0.721665,132.134,2.116,AFP
KIC_8523871,8523871,3,0,0.815771,131.863,3.0,NTP
KIC_8524110,8524110,1,0,0.7971,131.864,6.084,AFP
KIC_8553907,8553907,1,0,42.0329,133.561,7.5,AFP
KIC_8553907,8553907,2,0,42.0317,166.926,5.0,AFP
KIC_8565266,8565266,1,1,6.41249,137.819,5.105,PC
KIC_8580438,8580438,1,0,6.49603,135.469,5.251,AFP
KIC_8580438,8580438,2,0,6.49603,132.229,5.019,AFP
KIC_8581232,8581232,1,0,4.01253,134.653,2.027,AFP
KIC_8609450,8609450,2,1,24.8058,145.072,6.208,PC
KIC_8609450,8609450,3,1,13.6398,141.728,5.901,PC
KIC_8609450,8609450,4,1,9.2208,138.004,4.906,PC
KIC_8610168,8610168,1,0,371.693,356.021,2.484,NTP
KIC_8610483,8610483,1,0,48.7996,160.189,5.0,AFP
KIC_8630254,8630254,2,0,0.502828,131.528,1.426,AFP
